ID,NCS_fs1,NCS_fs2,NCS_fs3,NCS_sed_porosity,OGM_sedimentOMfrac
869,0,0,1,0.33,0.01
870,0,0,1,0.33,0.01
871,0,0,1,0.33,0.01
872,0,0,1,0.33,0.01
873,0,0,1,0.33,0.01
874,0,0,1,0.33,0.01
875,0,0,1,0.33,0.01
876,0,0,1,0.33,0.01
877,0,0,1,0.33,0.01
878,0,0,1,0.33,0.01
879,0,0,1,0.33,0.01
880,0,0,1,0.33,0.01
881,0,0,1,0.33,0.01
882,0,0,1,0.33,0.01
883,0,0,1,0.33,0.01
884,0,0,1,0.33,0.01
885,0,0,1,0.33,0.01
886,0,0,1,0.33,0.01
887,0,0,1,0.33,0.01
888,0,0,1,0.33,0.01
889,0,0,1,0.33,0.01
890,0,0,1,0.33,0.01
891,0,0,1,0.33,0.01
892,0,0,1,0.33,0.01
893,0,0,1,0.33,0.01
894,0,0,1,0.33,0.01
895,0,0,1,0.33,0.01
896,0,0,1,0.33,0.01
897,0,0,1,0.33,0.01
898,0,0,1,0.33,0.01
899,0,0,1,0.33,0.01
900,0,0,1,0.33,0.01
901,0,0,1,0.33,0.01
902,0,0,1,0.33,0.01
903,0,0,1,0.33,0.01
904,0,0,1,0.33,0.01
905,0,0,1,0.33,0.01
906,0,0,1,0.33,0.01
907,0,0,1,0.33,0.01
908,0,0,1,0.33,0.01
909,0,0,1,0.33,0.01
910,0,0,1,0.33,0.01
911,0,0,1,0.33,0.01
912,0,0,1,0.33,0.01
913,0,0,1,0.33,0.01
914,0,0,1,0.33,0.01
915,0,0,1,0.33,0.01
916,0,0,1,0.33,0.01
917,0,0,1,0.33,0.01
918,0,0,1,0.33,0.01
919,0,0,1,0.33,0.01
920,0,0,1,0.33,0.01
921,0,0,1,0.33,0.01
922,0,0,1,0.33,0.01
923,0,0,1,0.33,0.01
924,0,0,1,0.33,0.01
925,0,0,1,0.33,0.01
926,0,0,1,0.33,0.01
927,0,0,1,0.33,0.01
928,0,0,1,0.33,0.01
929,0,0,1,0.33,0.01
930,0,0,1,0.33,0.01
931,0,0,1,0.33,0.01
932,0,0,1,0.33,0.01
933,0,0,1,0.33,0.01
934,0,0,1,0.33,0.01
935,0,0,1,0.33,0.01
936,0,0,1,0.33,0.01
937,0,0,1,0.33,0.01
938,0,0,1,0.33,0.01
939,0,0,1,0.33,0.01
940,0,0,1,0.33,0.01
941,0,0,1,0.33,0.01
942,0,0,1,0.33,0.01
943,0,0,1,0.33,0.01
944,0,0,1,0.33,0.01
945,0,0,1,0.33,0.01
946,0,0,1,0.33,0.01
947,0,0,1,0.33,0.01
948,0,0,1,0.33,0.01
949,0,0,1,0.33,0.01
950,0,0,1,0.33,0.01
951,0,0,1,0.33,0.01
952,0,0,1,0.33,0.01
953,0,0,1,0.33,0.01
954,0,0,1,0.33,0.01
955,0,0,1,0.33,0.01
956,0,0,1,0.33,0.01
957,0,0,1,0.33,0.01
958,0,0,1,0.33,0.01
959,0,0,1,0.33,0.01
960,0,0,1,0.33,0.01
961,0,0,1,0.33,0.01
962,0,0,1,0.33,0.01
963,0,0,1,0.33,0.01
964,0,0,1,0.33,0.01
965,0,0,1,0.33,0.01
966,0,0,1,0.33,0.01
967,0,0,1,0.33,0.01
968,0,0,1,0.33,0.01
969,0,0,1,0.33,0.01
970,0,0,1,0.33,0.01
971,0,0,1,0.33,0.01
972,0,0,1,0.33,0.01
973,0,0,1,0.33,0.01
974,0,0,1,0.33,0.01
975,0,0,1,0.33,0.01
976,0,0,1,0.33,0.01
977,0,0,1,0.33,0.01
978,0,0,1,0.33,0.01
979,0,0,1,0.33,0.01
980,0,0,1,0.33,0.01
981,0,0,1,0.33,0.01
982,0,0,1,0.33,0.01
983,0,0,1,0.33,0.01
984,0,0,1,0.33,0.01
985,0,0,1,0.33,0.01
986,0,0,1,0.33,0.01
987,0,0,1,0.33,0.01
988,0,0,1,0.33,0.01
989,0,0,1,0.33,0.01
990,0,0,1,0.33,0.01
991,0,0,1,0.33,0.01
992,0,0,1,0.33,0.01
993,0,0,1,0.33,0.01
994,0,0,1,0.33,0.01
995,0,0,1,0.33,0.01
996,0,0,1,0.33,0.01
997,0,0,1,0.33,0.01
998,0,0,1,0.33,0.01
999,0,0,1,0.33,0.01
1000,0,0,1,0.33,0.01
1001,0,0,1,0.33,0.01
1002,0,0,1,0.33,0.01
1003,0,0,1,0.33,0.01
1004,0,0,1,0.33,0.01
1005,0,0,1,0.33,0.01
1006,0,0,1,0.33,0.01
1007,0,0,1,0.33,0.01
1008,0,0,1,0.33,0.01
1009,0,0,1,0.33,0.01
1010,0,0,1,0.33,0.01
1011,0,0,1,0.33,0.01
1012,0,0,1,0.33,0.01
1013,0,0,1,0.33,0.01
1014,0,0,1,0.33,0.01
1015,0,0,1,0.33,0.01
1016,0,0,1,0.33,0.01
1017,0,0,1,0.33,0.01
1018,0,0,1,0.33,0.01
1019,0,0,1,0.33,0.01
1020,0,0,1,0.33,0.01
1021,0,0,1,0.33,0.01
1022,0,0,1,0.33,0.01
1023,0,0,1,0.33,0.01
1024,0,0,1,0.33,0.01
1025,0,0,1,0.33,0.01
1026,0,0,1,0.33,0.01
1027,0,0,1,0.33,0.01
1028,0,0,1,0.33,0.01
1029,0,0,1,0.33,0.01
1030,0,0,1,0.33,0.01
1031,0,0,1,0.33,0.01
1032,0,0,1,0.33,0.01
1033,0,0,1,0.33,0.01
1034,0,0,1,0.33,0.01
1035,0,0,1,0.33,0.01
1036,0,0,1,0.33,0.01
1037,0,0,1,0.33,0.01
1038,0,0,1,0.33,0.01
1039,0,0,1,0.33,0.01
1040,0,0,1,0.33,0.01
1041,0,0,1,0.33,0.01
1042,0,0,1,0.33,0.01
1043,0,0,1,0.33,0.01
1044,0,0,1,0.33,0.01
1045,0,0,1,0.33,0.01
1046,0,0,1,0.33,0.01
1047,0,0,1,0.33,0.01
1048,0,0,1,0.33,0.01
1049,0,0,1,0.33,0.01
1050,0,0,1,0.33,0.01
1051,0,0,1,0.33,0.01
1052,0,0,1,0.33,0.01
1053,0,0,1,0.33,0.01
1054,0,0,1,0.33,0.01
1055,0,0,1,0.33,0.01
1056,0,0,1,0.33,0.01
1057,0,0,1,0.33,0.01
1058,0,0,1,0.33,0.01
1059,0,0,1,0.33,0.01
1060,0,0,1,0.33,0.01
1061,0,0,1,0.33,0.01
1062,0,0,1,0.33,0.01
1063,0,0,1,0.33,0.01
1064,0,0,1,0.33,0.01
1065,0,0,1,0.33,0.01
1066,0,0,1,0.33,0.01
1067,0,0,1,0.33,0.01
1068,0,0,1,0.33,0.01
1069,0,0,1,0.33,0.01
1070,0,0,1,0.33,0.01
1071,0,0,1,0.33,0.01
1072,0,0,1,0.33,0.01
1073,0,0,1,0.33,0.01
1074,0,0,1,0.33,0.01
1075,0,0,1,0.33,0.01
1076,0,0,1,0.33,0.01
1077,0,0,1,0.33,0.01
1078,0,0,1,0.33,0.01
1079,0,0,1,0.33,0.01
1080,0,0,1,0.33,0.01
1081,0,0,1,0.33,0.01
1082,0,0,1,0.33,0.01
1083,0,0,1,0.33,0.01
1084,0,0,1,0.33,0.01
1085,0,0,1,0.33,0.01
1086,0,0,1,0.33,0.01
1087,0,0,1,0.33,0.01
1088,0,0,1,0.33,0.01
1089,0,0,1,0.33,0.01
1090,0,0,1,0.33,0.01
1091,0,0,1,0.33,0.01
1092,0,0,1,0.33,0.01
1093,0,0,1,0.33,0.01
1094,0,0,1,0.33,0.01
1095,0,0,1,0.33,0.01
1096,0,0,1,0.33,0.01
1097,0,0,1,0.33,0.01
1098,0,0,1,0.33,0.01
1099,0,0,1,0.33,0.01
1100,0,0,1,0.33,0.01
1101,0,0,1,0.33,0.01
1102,0,0,1,0.33,0.01
1103,0,0,1,0.33,0.01
1104,0,0,1,0.33,0.01
1105,0,0,1,0.33,0.01
1106,0,0,1,0.33,0.01
1107,0,0,1,0.33,0.01
1108,0,0,1,0.33,0.01
1109,0,0,1,0.33,0.01
1110,0,0,1,0.33,0.01
1111,0,0,1,0.33,0.01
1112,0,0,1,0.33,0.01
1113,0,0,1,0.33,0.01
1114,0,0,1,0.33,0.01
1115,0,0,1,0.33,0.01
1116,0,0,1,0.33,0.01
1117,0,0,1,0.33,0.01
1118,0,0,1,0.33,0.01
1119,0,0,1,0.33,0.01
1120,0,0,1,0.33,0.01
1121,0,0,1,0.33,0.01
1122,0,0,1,0.33,0.01
1123,0,0,1,0.33,0.01
1124,0,0,1,0.33,0.01
1125,0,0,1,0.33,0.01
1126,0,0,1,0.33,0.01
1127,0,0,1,0.33,0.01
1128,0,0,1,0.33,0.01
1129,0,0,1,0.33,0.01
1130,0,0,1,0.33,0.01
1131,0,0,1,0.33,0.01
1132,0,0,1,0.33,0.01
1133,0,0,1,0.33,0.01
1134,0,0,1,0.33,0.01
1135,0,0,1,0.33,0.01
1136,0,0,1,0.33,0.01
1137,0,0,1,0.33,0.01
1138,0,0,1,0.33,0.01
1139,0,0,1,0.33,0.01
1140,0,0,1,0.33,0.01
1141,0,0,1,0.33,0.01
1142,0,0,1,0.33,0.01
1143,0,0,1,0.33,0.01
1144,0,0,1,0.33,0.01
1145,0,0,1,0.33,0.01
1146,0,0,1,0.33,0.01
1147,0,0,1,0.33,0.01
1148,0,0,1,0.33,0.01
1149,0,0,1,0.33,0.01
1150,0,0,1,0.33,0.01
1151,0,0,1,0.33,0.01
1152,0,0,1,0.33,0.01
1153,0,0,1,0.33,0.01
1154,0,0,1,0.33,0.01
1155,0,0,1,0.33,0.01
1156,0,0,1,0.33,0.01
1157,0,0,1,0.33,0.01
1158,0,0,1,0.33,0.01
1159,0,0,1,0.33,0.01
1160,0,0,1,0.33,0.01
1161,0,0,1,0.33,0.01
1162,0,0,1,0.33,0.01
1163,0,0,1,0.33,0.01
1164,0,0,1,0.33,0.01
1165,0,0,1,0.33,0.01
1166,0,0,1,0.33,0.01
1167,0,0,1,0.33,0.01
1168,0,0,1,0.33,0.01
1169,0,0,1,0.33,0.01
1170,0,0,1,0.33,0.01
1171,0,0,1,0.33,0.01
1172,0,0,1,0.33,0.01
1173,0,0,1,0.33,0.01
1174,0,0,1,0.33,0.01
1175,0,0,1,0.33,0.01
1176,0,0,1,0.33,0.01
1177,0,0,1,0.33,0.01
1178,0,0,1,0.33,0.01
1179,0,0,1,0.33,0.01
1180,0,0,1,0.33,0.01
1181,0,0,1,0.33,0.01
1182,0,0,1,0.33,0.01
1183,0,0,1,0.33,0.01
1184,0,0,1,0.33,0.01
1185,0,0,1,0.33,0.01
1186,0,0,1,0.33,0.01
1187,0,0,1,0.33,0.01
1188,0,0,1,0.33,0.01
1189,0,0,1,0.33,0.01
1190,0,0,1,0.33,0.01
1191,0,0,1,0.33,0.01
1192,0,0,1,0.33,0.01
1193,0,0,1,0.33,0.01
1194,0,0,1,0.33,0.01
1195,0,0,1,0.33,0.01
1196,0,0,1,0.33,0.01
1197,0,0,1,0.33,0.01
1198,0,0,1,0.33,0.01
1199,0,0,1,0.33,0.01
1200,0,0,1,0.33,0.01
1201,0,0,1,0.33,0.01
1202,0,0,1,0.33,0.01
1203,0,0,1,0.33,0.01
1204,0,0,1,0.33,0.01
1205,0,0,1,0.33,0.01
1206,0,0,1,0.33,0.01
1207,0,0,1,0.33,0.01
1208,0,0,1,0.33,0.01
1209,0,0,1,0.33,0.01
1210,0,0,1,0.33,0.01
1211,0,0,1,0.33,0.01
1212,0,0,1,0.33,0.01
1213,0,0,1,0.33,0.01
1214,0,0,1,0.33,0.01
1215,0,0,1,0.33,0.01
1216,0,0,1,0.33,0.01
1217,0,0,1,0.33,0.01
1218,0,0,1,0.33,0.01
1219,0,0,1,0.33,0.01
1220,0,0,1,0.33,0.01
1221,0,0,1,0.33,0.01
1222,0,0,1,0.33,0.01
1223,0,0,1,0.33,0.01
1224,0,0,1,0.33,0.01
1225,0,0,1,0.33,0.01
1226,0,0,1,0.33,0.01
1227,0,0,1,0.33,0.01
1228,0,0,1,0.33,0.01
1229,0,0,1,0.33,0.01
1230,0,0,1,0.33,0.01
1231,0,0,1,0.33,0.01
1232,0,0,1,0.33,0.01
1233,0,0,1,0.33,0.01
1234,0,0,1,0.33,0.01
1235,0,0,1,0.33,0.01
1236,0,0,1,0.33,0.01
1237,0,0,1,0.33,0.01
1238,0,0,1,0.33,0.01
1239,0,0,1,0.33,0.01
1240,0,0,1,0.33,0.01
1241,0,0,1,0.33,0.01
1242,0,0,1,0.33,0.01
1243,0,0,1,0.33,0.01
1244,0,0,1,0.33,0.01
1245,0,0,1,0.33,0.01
1246,0,0,1,0.33,0.01
1247,0,0,1,0.33,0.01
1248,0,0,1,0.33,0.01
1249,0,0,1,0.33,0.01
1250,0,0,1,0.33,0.01
1251,0,0,1,0.33,0.01
1252,0,0,1,0.33,0.01
1253,0,0,1,0.33,0.01
1254,0,0,1,0.33,0.01
1255,0,0,1,0.33,0.01
1256,0,0,1,0.33,0.01
1257,0,0,1,0.33,0.01
1258,0,0,1,0.33,0.01
1259,0,0,1,0.33,0.01
1260,0,0,1,0.33,0.01
1261,0,0,1,0.33,0.01
1262,0,0,1,0.33,0.01
1263,0,0,1,0.33,0.01
1264,0,0,1,0.33,0.01
1265,0,0,1,0.33,0.01
1266,0,0,1,0.33,0.01
1267,0,0,1,0.33,0.01
1268,0,0,1,0.33,0.01
1269,0,0,1,0.33,0.01
1270,0,0,1,0.33,0.01
1271,0,0,1,0.33,0.01
1272,0,0,1,0.33,0.01
1273,0,0,1,0.33,0.01
1274,0,0,1,0.33,0.01
1275,0,0,1,0.33,0.01
1276,0,0,1,0.33,0.01
1277,0,0,1,0.33,0.01
1278,0,0,1,0.33,0.01
1279,0,0,1,0.33,0.01
1280,0,0,1,0.33,0.01
1281,0,0,1,0.33,0.01
1282,0,0,1,0.33,0.01
1283,0,0,1,0.33,0.01
1284,0,0,1,0.33,0.01
1285,0,0,1,0.33,0.01
1286,0,0,1,0.33,0.01
1287,0,0,1,0.33,0.01
1288,0,0,1,0.33,0.01
1289,0,0,1,0.7166,0.0332
1290,0,0,1,0.33,0.01
1291,0,0,1,0.7128,0.033
1292,0,0,1,0.33,0.01
1293,0,0,1,0.33,0.01
1294,0,0,1,0.33,0.01
1295,0,0,1,0.6716,0.0304
1296,0,0,1,0.6492,0.0288
1297,0,0,1,0.5921,0.0238
1298,0,0,1,0.33,0.01
1299,0,0,1,0.33,0.01
1300,0,0,1,0.33,0.01
1301,0,0,1,0.33,0.01
1302,0,0,1,0.33,0.01
1303,0,0,1,0.33,0.01
1304,0,0,1,0.33,0.01
1305,0,0,1,0.33,0.01
1306,0,0,1,0.33,0.01
1307,0,0,1,0.33,0.01
1308,0,0,1,0.33,0.01
1309,0,0,1,0.33,0.01
1310,0,0,1,0.33,0.01
1311,0,0,1,0.33,0.01
1312,0,0,1,0.33,0.01
1313,0,0,1,0.33,0.01
1314,0,0,1,0.33,0.01
1315,0,0,1,0.33,0.01
1316,0,0,1,0.33,0.01
1317,0,0,1,0.33,0.01
1318,0,0,1,0.33,0.01
1319,0,0,1,0.33,0.01
1320,0,0,1,0.33,0.01
1321,0,0,1,0.33,0.01
1322,0,0,1,0.33,0.01
1323,0,0,1,0.33,0.01
1324,0,0,1,0.33,0.01
1325,0,0,1,0.33,0.01
1326,0,0,1,0.33,0.01
1327,0,0,1,0.33,0.01
1328,0,0,1,0.33,0.01
1329,0,0,1,0.33,0.01
1330,0,0,1,0.33,0.01
1331,0,0,1,0.33,0.01
1332,0,0,1,0.33,0.01
1333,0,0,1,0.33,0.01
1334,0,0,1,0.33,0.01
1335,0,0,1,0.33,0.01
1336,0,0,1,0.33,0.01
1337,0,0,1,0.33,0.01
1338,0,0,1,0.33,0.01
1339,0,0,1,0.33,0.01
1340,0,0,1,0.33,0.01
1341,0,0,1,0.33,0.01
1342,0,0,1,0.33,0.01
1343,0,0,1,0.33,0.01
1344,0,0,1,0.33,0.01
1345,0,0,1,0.33,0.01
1346,0,0,1,0.33,0.01
1347,0,0,1,0.33,0.01
1348,0,0,1,0.33,0.01
1349,0,0,1,0.33,0.01
1350,0,0,1,0.33,0.01
1351,0,0,1,0.33,0.01
1352,0,0,1,0.33,0.01
1353,0,0,1,0.33,0.01
1354,0,0,1,0.33,0.01
1355,0,0,1,0.33,0.01
1356,0,0,1,0.33,0.01
1357,0,0,1,0.33,0.01
1358,0,0,1,0.33,0.01
1359,0,0,1,0.33,0.01
1360,0,0,1,0.33,0.01
1361,0,0,1,0.33,0.01
1362,0,0,1,0.33,0.01
1363,0,0,1,0.33,0.01
1364,0,0,1,0.33,0.01
1365,0,0,1,0.33,0.01
1366,0,0,1,0.33,0.01
1367,0,0,1,0.33,0.01
1368,0,0,1,0.33,0.01
1369,0,0,1,0.33,0.01
1370,0,0,1,0.33,0.01
1371,0,0,1,0.33,0.01
1372,0,0,1,0.33,0.01
1373,0,0,1,0.33,0.01
1374,0,0,1,0.33,0.01
1375,0,0,1,0.33,0.01
1376,0,0,1,0.33,0.01
1377,0,0,1,0.33,0.01
1378,0,0,1,0.33,0.01
1379,0,0,1,0.33,0.01
1380,0,0,1,0.33,0.01
1381,0,0,1,0.33,0.01
1382,0,0,1,0.33,0.01
1383,0,0,1,0.33,0.01
1384,0,0,1,0.33,0.01
1385,0,0,1,0.33,0.01
1386,0,0,1,0.33,0.01
1387,0,0,1,0.33,0.01
1388,0,0,1,0.33,0.01
1389,0,0,1,0.33,0.01
1390,0,0,1,0.33,0.01
1391,0,0,1,0.33,0.01
1392,0,0,1,0.33,0.01
1393,0,0,1,0.33,0.01
1394,0,0,1,0.33,0.01
1395,0,0,1,0.33,0.01
1396,0,0,1,0.33,0.01
1397,0,0,1,0.33,0.01
1398,0,0,1,0.33,0.01
1399,0,0,1,0.33,0.01
1400,0,0,1,0.33,0.01
1401,0,0,1,0.33,0.01
1402,0,0,1,0.33,0.01
1403,0,0,1,0.33,0.01
1404,0,0,1,0.33,0.01
1405,0,0,1,0.33,0.01
1406,0,0,1,0.33,0.01
1407,0,0,1,0.33,0.01
1408,0,0,1,0.33,0.01
1409,0,0,1,0.33,0.01
1410,0,0,1,0.33,0.01
1411,0,0,1,0.33,0.01
1412,0,0,1,0.33,0.01
1413,0,0,1,0.33,0.01
1414,0,0,1,0.33,0.01
1415,0,0,1,0.33,0.01
1416,0,0,1,0.33,0.01
1417,0,0,1,0.33,0.01
1418,0,0,1,0.648,0.0287
1419,0,0,1,0.7322,0.0342
1420,0,0,1,0.5858,0.023
1421,0,0,1,0.6081,0.0254
1422,0,0,1,0.7178,0.0333
1423,0,0,1,0.33,0.01
1424,0,0,1,0.33,0.01
1425,0,0,1,0.33,0.01
1426,0,0,1,0.33,0.01
1427,0,0,1,0.33,0.01
1428,0,0,1,0.33,0.01
1429,0,0,1,0.33,0.01
1430,0,0,1,0.33,0.01
1431,0,0,1,0.33,0.01
1432,0,0,1,0.33,0.01
1433,0,0,1,0.33,0.01
1434,0,0,1,0.33,0.01
1435,0,0,1,0.33,0.01
1436,0,0,1,0.7258,0.0338
1437,0,0,1,0.6584,0.0295
1438,0,0,1,0.7332,0.0342
1439,0,0,1,0.33,0.01
1440,0,0,1,0.33,0.01
1441,0,0,1,0.33,0.01
1442,0,0,1,0.33,0.01
1443,0,0,1,0.33,0.01
1444,0,0,1,0.33,0.01
1445,0,0,1,0.33,0.01
1446,0,0,1,0.33,0.01
1447,0,0,1,0.33,0.01
1448,0,0,1,0.33,0.01
1449,0,0,1,0.33,0.01
1450,0,0,1,0.33,0.01
1451,0,0,1,0.33,0.01
1452,0,0,1,0.33,0.01
1453,0,0,1,0.33,0.01
1454,0,0,1,0.33,0.01
1455,0,0,1,0.33,0.01
1456,0,0,1,0.33,0.01
1457,0,0,1,0.33,0.01
1458,0,0,1,0.33,0.01
1459,0,0,1,0.33,0.01
1460,0,0,1,0.33,0.01
1461,0,0,1,0.33,0.01
1462,0,0,1,0.33,0.01
1463,0,0,1,0.33,0.01
1464,0,0,1,0.33,0.01
1465,0,0,1,0.33,0.01
1466,0,0,1,0.33,0.01
1467,0,0,1,0.33,0.01
1468,0,0,1,0.33,0.01
1469,0,0,1,0.33,0.01
1470,0,0,1,0.33,0.01
1471,0,0,1,0.33,0.01
1472,0,0,1,0.33,0.01
1473,0,0,1,0.33,0.01
1474,0,0,1,0.33,0.01
1475,0,0,1,0.33,0.01
1476,0,0,1,0.33,0.01
1477,0,0,1,0.33,0.01
1478,0,0,1,0.33,0.01
1479,0,0,1,0.33,0.01
1480,0,0,1,0.33,0.01
1481,0,0,1,0.33,0.01
1482,0,0,1,0.33,0.01
1483,0,0,1,0.33,0.01
1484,0,0,1,0.33,0.01
1485,0,0,1,0.33,0.01
1486,0,0,1,0.33,0.01
1487,0,0,1,0.33,0.01
1488,0,0,1,0.33,0.01
1489,0,0,1,0.33,0.01
1490,0,0,1,0.33,0.01
1491,0,0,1,0.33,0.01
1492,0,0,1,0.33,0.01
1493,0,0,1,0.33,0.01
1494,0,0,1,0.33,0.01
1495,0,0,1,0.33,0.01
1496,0,0,1,0.33,0.01
1497,0,0,1,0.33,0.01
1498,0,0,1,0.33,0.01
1499,0,0,1,0.33,0.01
1500,0,0,1,0.33,0.01
1501,0,0,1,0.33,0.01
1502,0,0,1,0.33,0.01
1503,0,0,1,0.33,0.01
1504,0,0,1,0.33,0.01
1505,0,0,1,0.33,0.01
1506,0,0,1,0.33,0.01
1507,0,0,1,0.33,0.01
1508,0,0,1,0.33,0.01
1509,0,0,1,0.33,0.01
1510,0,0,1,0.33,0.01
1511,0,0,1,0.33,0.01
1512,0,0,1,0.33,0.01
1513,0,0,1,0.33,0.01
1514,0,0,1,0.33,0.01
1515,0,0,1,0.33,0.01
1516,0,0,1,0.33,0.01
1517,0,0,1,0.33,0.01
1518,0,0,1,0.33,0.01
1519,0,0,1,0.33,0.01
1520,0,0,1,0.33,0.01
1521,0,0,1,0.33,0.01
1522,0,0,1,0.33,0.01
1523,0,0,1,0.33,0.01
1524,0,0,1,0.33,0.01
1525,0,0,1,0.33,0.01
1526,0,0,1,0.33,0.01
1527,0,0,1,0.33,0.01
1528,0,0,1,0.33,0.01
1529,0,0,1,0.33,0.01
1530,0,0,1,0.33,0.01
1531,0,0,1,0.33,0.01
1532,0,0,1,0.33,0.01
1533,0,0,1,0.33,0.01
1534,0,0,1,0.33,0.01
1535,0,0,1,0.33,0.01
1536,0,0,1,0.33,0.01
1537,0,0,1,0.33,0.01
1538,0,0,1,0.33,0.01
1539,0,0,1,0.33,0.01
1540,0,0,1,0.33,0.01
1541,0,0,1,0.33,0.01
1542,0,0,1,0.33,0.01
1543,0,0,1,0.33,0.01
1544,0,0,1,0.33,0.01
1545,0,0,1,0.33,0.01
1546,0,0,1,0.33,0.01
1547,0,0,1,0.33,0.01
1548,0,0,1,0.33,0.01
1549,0,0,1,0.33,0.01
1550,0,0,1,0.6535,0.0291
1551,0,0,1,0.6368,0.0279
1552,0,0,1,0.6433,0.0284
1553,0,0,1,0.6408,0.0282
1554,0,0,1,0.6427,0.0284
1555,0,0,1,0.33,0.01
1556,0,0,1,0.33,0.01
1557,0,0,1,0.33,0.01
1558,0,0,1,0.33,0.01
1559,0,0,1,0.33,0.01
1560,0,0,1,0.33,0.01
1561,0,0,1,0.33,0.01
1562,0,0,1,0.33,0.01
1563,0,0,1,0.33,0.01
1564,0,0,1,0.33,0.01
1565,0,0,1,0.33,0.01
1566,0,0,1,0.33,0.01
1567,0,0,1,0.33,0.01
1568,0,0,1,0.33,0.01
1569,0,0,1,0.33,0.01
1570,0,0,1,0.33,0.01
1571,0,0,1,0.33,0.01
1572,0,0,1,0.33,0.01
1573,0,0,1,0.33,0.01
1574,0,0,1,0.33,0.01
1575,0,0,1,0.33,0.01
1576,0,0,1,0.33,0.01
1577,0,0,1,0.33,0.01
1578,0,0,1,0.33,0.01
1579,0,0,1,0.33,0.01
1580,0,0,1,0.33,0.01
1581,0,0,1,0.33,0.01
1582,0,0,1,0.33,0.01
1583,0,0,1,0.33,0.01
1584,0,0,1,0.33,0.01
1585,0,0,1,0.33,0.01
1586,0,0,1,0.33,0.01
1587,0,0,1,0.33,0.01
1588,0,0,1,0.33,0.01
1589,0,0,1,0.33,0.01
1590,0,0,1,0.33,0.01
1591,0,0,1,0.33,0.01
1592,0,0,1,0.33,0.01
1593,0,0,1,0.33,0.01
1594,0,0,1,0.33,0.01
1595,0,0,1,0.33,0.01
1596,0,0,1,0.33,0.01
1597,0,0,1,0.33,0.01
1598,0,0,1,0.33,0.01
1599,0,0,1,0.33,0.01
1600,0,0,1,0.33,0.01
1601,0,0,1,0.33,0.01
1602,0,0,1,0.33,0.01
1603,0,0,1,0.33,0.01
1604,0,0,1,0.33,0.01
1605,0,0,1,0.33,0.01
1606,0,0,1,0.33,0.01
1607,0,0,1,0.33,0.01
1608,0,0,1,0.33,0.01
1609,0,0,1,0.33,0.01
1610,0,0,1,0.33,0.01
1611,0,0,1,0.33,0.01
1612,0,0,1,0.33,0.01
1613,0,0,1,0.33,0.01
1614,0,0,1,0.33,0.01
1615,0,0,1,0.33,0.01
1616,0,0,1,0.33,0.01
1617,0,0,1,0.33,0.01
1618,0,0,1,0.33,0.01
1619,0,0,1,0.33,0.01
1620,0,0,1,0.33,0.01
1621,0,0,1,0.33,0.01
1622,0,0,1,0.33,0.01
1623,0,0,1,0.33,0.01
1624,0,0,1,0.33,0.01
1625,0,0,1,0.33,0.01
1626,0,0,1,0.33,0.01
1627,0,0,1,0.33,0.01
1628,0,0,1,0.33,0.01
1629,0,0,1,0.33,0.01
1630,0,0,1,0.33,0.01
1631,0,0,1,0.33,0.01
1632,0,0,1,0.33,0.01
1633,0,0,1,0.33,0.01
1634,0,0,1,0.33,0.01
1635,0,0,1,0.33,0.01
1636,0,0,1,0.33,0.01
1637,0,0,1,0.33,0.01
1638,0,0,1,0.33,0.01
1639,0,0,1,0.33,0.01
1640,0,0,1,0.33,0.01
1641,0,0,1,0.33,0.01
1642,0,0,1,0.33,0.01
1643,0,0,1,0.33,0.01
1644,0,0,1,0.33,0.01
1645,0,0,1,0.33,0.01
1646,0,0,1,0.7141,0.0331
1647,0,0,1,0.7184,0.0334
1648,0,0,1,0.33,0.01
1649,0,0,1,0.7068,0.0327
1650,0,0,1,0.33,0.01
1651,0,0,1,0.33,0.01
1652,0,0,1,0.6727,0.0305
1653,0,0,1,0.6813,0.0311
1654,0,0,1,0.6355,0.0278
1655,0,0,1,0.6251,0.027
1656,0,0,1,0.7115,0.0329
1657,0,0,1,0.33,0.01
1658,0,0,1,0.33,0.01
1659,0,0,1,0.6466,0.0286
1660,0,0,1,0.592,0.0237
1661,0,0,1,0.5907,0.0236
1662,0,0,1,0.6066,0.0253
1663,0,0,1,0.5861,0.023
1664,0,0,1,0.6035,0.025
1665,0,0,1,0.6324,0.0275
1666,0,0,1,0.6798,0.0309
1667,0,0,1,0.6619,0.0297
1668,0,0,1,0.33,0.01
1669,0,0,1,0.33,0.01
1670,0,0,1,0.33,0.01
1671,0,0,1,0.33,0.01
1672,0,0,1,0.624,0.0269
1673,0,0,1,0.33,0.01
1674,0,0,1,0.33,0.01
1675,0,0,1,0.33,0.01
1676,0,0,1,0.33,0.01
1677,0,0,1,0.33,0.01
1678,0,0,1,0.33,0.01
1679,0,0,1,0.33,0.01
1680,0,0,1,0.33,0.01
1681,0,0,1,0.33,0.01
1682,0,0,1,0.33,0.01
1683,0,0,1,0.33,0.01
1684,0,0,1,0.33,0.01
1685,0,0,1,0.33,0.01
1686,0,0,1,0.33,0.01
1687,0,0,1,0.33,0.01
1688,0,0,1,0.33,0.01
1689,0,0,1,0.33,0.01
1690,0,0,1,0.33,0.01
1691,0,0,1,0.33,0.01
1692,0,0,1,0.33,0.01
