Date,T.Max,T.Min,Rain,Evap,Radn,VP,RHmaxT,RHminT,Tav,Rhav,sal,trace_1,trace_2,trace_3,trace_4,trace_5
25/11/1966 00:00,26.9,6.6,0,6.9,28.9,10.6,29.9,100,16.75,64.95,0,0,0,100,0,0
26/11/1966 00:00,26.9,17.2,0,6.8,20.4,16.3,46,83.1,22.05,64.55,0,0,0,100,0,0
27/11/1966 00:00,23.5,10,0,6.8,28,11.9,41.1,97,16.75,69.05,0,0,0,100,0,0
28/11/1966 00:00,30.7,14.7,0,6.8,26.8,15.1,34.2,90.3,22.7,62.25,0,0,0,100,0,0
29/11/1966 00:00,37.7,13.6,0,6.8,18.1,11.5,17.6,73.9,25.65,45.75,0,0,0,100,0,0
30/11/1966 00:00,16.6,16.1,0,6.8,8.1,17.8,94.3,97.3,16.35,95.8,0,0,0,100,0,0
01/12/1966 00:00,16.5,11.5,10.7,6.8,9,9.7,51.7,71.5,14,61.6,0,0,0,100,0,0
02/12/1966 00:00,19.2,10.7,0,6.8,9.2,11.9,53.5,92.5,14.95,73,0,0,0,100,0,0
03/12/1966 00:00,23,13.1,0,6.8,7.1,18.2,64.8,100,18.05,82.4,0,0,0,100,0,0
04/12/1966 00:00,18.3,14.9,0,6.7,8,17.6,83.7,100,16.6,91.85,0,0,0,100,0,0
05/12/1966 00:00,18.6,11.8,53.3,6.8,14.7,10.5,49,75.9,15.2,62.45,0,0,0,100,0,0
06/12/1966 00:00,19.4,8.7,0,7.1,30.6,10.4,46.2,92.5,14.05,69.35,0,0,0,100,0,0
07/12/1966 00:00,19.8,9.6,0,7.2,28.1,11.6,50.3,97.1,14.7,73.7,0,0,0,100,0,0
08/12/1966 00:00,19.9,9.9,0,7.2,24.4,13.1,56.4,100,14.9,78.2,0,0,0,100,0,0
09/12/1966 00:00,23.6,5.4,0,7.3,32.2,9.3,31.9,100,14.5,65.95,0,0,0,100,0,0
10/12/1966 00:00,30.8,8.5,0,7.2,32.8,9.6,21.6,86.6,19.65,54.1,0,0,0,100,0,0
11/12/1966 00:00,33.8,12.6,0,7.1,20.9,9.5,18.1,65.2,23.2,41.65,0,0,0,100,0,0
12/12/1966 00:00,25.9,18.1,0,7,28.2,17.2,51.5,82.9,22,67.2,0,0,0,100,0,0
13/12/1966 00:00,20.5,15.1,0.8,6.9,10.4,16.1,66.8,93.9,17.8,80.35,0,0,0,100,0,0
14/12/1966 00:00,19.8,12,0,6.9,12.3,14.4,62.4,100,15.9,81.2,0,0,0,100,0,0
15/12/1966 00:00,19.2,12.9,0,7,20.9,13.2,59.4,88.8,16.05,74.1,0,0,0,100,0,0
16/12/1966 00:00,19.7,8.3,0,6.8,21.6,9.9,43.2,90.5,14,66.85,0,0,0,100,0,0
17/12/1966 00:00,21.7,6.8,0,7,30.7,10.3,39.7,100,14.25,69.85,0,0,0,100,0,0
18/12/1966 00:00,22.1,10.5,0,7.2,18.8,14.2,53.4,100,16.3,76.7,0,0,0,100,0,0
19/12/1966 00:00,20.2,13.6,0,7.2,18.1,13.4,56.6,86.1,16.9,71.35,0,0,0,100,0,0
20/12/1966 00:00,20.3,11.4,0,7.3,26.7,11.8,49.6,87.6,15.85,68.6,0,0,0,100,0,0
21/12/1966 00:00,26.8,7,4.6,7.4,33,12.3,34.9,100,16.9,67.45,0,0,0,100,0,0
22/12/1966 00:00,28.9,10.7,0,7.2,30.2,15.8,39.7,100,19.8,69.85,0,0,0,100,0,0
23/12/1966 00:00,31.7,14.7,0,7.2,26.5,17,36.4,100,23.2,68.2,0,0,0,100,0,0
24/12/1966 00:00,38.5,17.6,0,7.2,16.6,17.4,25.6,86.5,28.05,56.05,0,0,0,100,0,0
25/12/1966 00:00,24.9,18.5,0,7.1,17.9,17.3,55,81.3,21.7,68.15,0,0,0,100,0,0
26/12/1966 00:00,23.8,13.1,0,7,20.1,12.9,43.8,85.6,18.45,64.7,0,0,0,100,0,0
27/12/1966 00:00,34.5,16.4,0,7.1,24.3,13.1,24,70.3,25.45,47.15,0,0,0,100,0,0
28/12/1966 00:00,25.7,21.4,0,7.2,7.9,22.5,68.2,88.3,23.55,78.25,0,0,0,100,0,0
29/12/1966 00:00,22.3,12.1,0,7.6,26.5,13.5,50.2,95.7,17.2,72.95,0,0,0,100,0,0
30/12/1966 00:00,23.3,9.6,0,7.7,28,14.5,50.7,100,16.45,75.35,0,0,0,100,0,0
31/12/1966 00:00,22.6,9.8,0,7.8,25.3,15,54.7,100,16.2,77.35,0,0,0,100,0,0
01/01/1967 00:00,23.1,12.8,0,7.8,24.6,14.9,52.7,100,17.95,76.35,0,0,0,100,0,0
02/01/1967 00:00,22.5,15.4,0,7.7,24.9,15.6,57.3,89.2,18.95,73.25,0,0,0,100,0,0
03/01/1967 00:00,22.6,9.6,0,7.7,18.3,12.2,44.5,100,16.1,72.25,0,0,0,100,0,0
04/01/1967 00:00,27.2,9.9,0,7.7,32,11.8,32.7,96.8,18.55,64.75,0,0,0,100,0,0
05/01/1967 00:00,34.4,12.6,0,7.6,31.4,12.2,22.4,83.7,23.5,53.05,0,0,0,100,0,0
06/01/1967 00:00,23.7,19.6,0,7.6,26,17.2,58.7,75.4,21.65,67.05,0,0,0,100,0,0
07/01/1967 00:00,23.1,11.9,0,7.7,29.2,13.7,48.5,98.4,17.5,73.45,0,0,0,100,0,0
08/01/1967 00:00,29.2,9.7,0,7.6,31.1,13.1,32.3,100,19.45,66.15,0,0,0,100,0,0
09/01/1967 00:00,27.8,13.1,0,7.6,29.7,18.1,48.5,100,20.45,74.25,0,0,0,100,0,0
10/01/1967 00:00,22,12.2,0,7.6,29.4,12.7,48.1,89.4,17.1,68.75,0,0,0,100,0,0
11/01/1967 00:00,22.2,8.4,0,7.7,29.3,10.9,40.7,98.9,15.3,69.8,0,0,0,100,0,0
12/01/1967 00:00,23.5,11,0,7.6,17.5,13.9,48,100,17.25,74,0,0,0,100,0,0
13/01/1967 00:00,23.2,16.9,0,7.8,13.3,19.4,68.2,100,20.05,84.1,0,0,0,100,0,0
14/01/1967 00:00,26.6,17.4,0,8,18.5,19.4,55.7,97.7,22,76.7,0,0,0,100,0,0
15/01/1967 00:00,20.9,14.5,10.2,8,17,14.6,59.1,88.5,17.7,73.8,0,0,0,100,0,0
16/01/1967 00:00,20.8,10.3,0,7.9,25.7,11.3,46,90.3,15.55,68.15,0,0,0,100,0,0
17/01/1967 00:00,21.4,6.9,0,8,30.2,10.4,40.8,100,14.15,70.4,0,0,0,100,0,0
18/01/1967 00:00,26.9,8.5,0,7.8,28.9,11.9,33.6,100,17.7,66.8,0,0,0,100,0,0
19/01/1967 00:00,33.1,11.1,0,7.7,27.5,12.4,24.5,93.9,22.1,59.2,0,0,0,100,0,0
20/01/1967 00:00,24.7,13,0,7.8,29.4,12.5,40.2,83.5,18.85,61.85,0,0,0,100,0,0
21/01/1967 00:00,29.4,12.5,0,7.7,8.5,11.7,28.5,80.8,20.95,54.65,0,0,0,100,0,0
22/01/1967 00:00,22.6,13.6,0,7.4,27.1,11.4,41.6,73.2,18.1,57.4,0,0,0,100,0,0
23/01/1967 00:00,20.4,11.4,0,7.5,7.9,12.1,50.5,89.8,15.9,70.15,0,0,0,100,0,0
24/01/1967 00:00,21.8,12.9,0,7.4,11.4,11.1,42.5,74.6,17.35,58.55,0,0,0,100,0,0
25/01/1967 00:00,23.7,11.7,0,7.3,28,10.9,37.2,79.3,17.7,58.25,0,0,0,100,0,0
26/01/1967 00:00,25.3,11.3,0,7.3,30.1,14.2,44,100,18.3,72,0,0,0,100,0,0
27/01/1967 00:00,32.4,11.6,0,7.3,30,14.3,29.4,100,22,64.7,0,0,0,100,0,0
28/01/1967 00:00,31.1,14.3,0,7.4,28,15.5,34.3,95.2,22.7,64.75,0,0,0,100,0,0
29/01/1967 00:00,21.6,15,0,7.4,23.3,13,50.4,76.3,18.3,63.35,0,0,0,100,0,0
30/01/1967 00:00,23.3,11.7,0,7.4,28.9,11.3,39.5,82.2,17.5,60.85,0,0,0,100,0,0
31/01/1967 00:00,24.2,9.4,0,7.5,30,12.8,42.4,100,16.8,71.2,0,0,0,100,0,0
01/02/1967 00:00,25.5,10.7,0,7.4,29.5,13.3,40.8,100,18.1,70.4,0,0,0,100,0,0
02/02/1967 00:00,29.2,10.5,0,7.3,29,14,34.6,100,19.85,67.3,0,0,0,100,0,0
03/02/1967 00:00,38.3,11.8,0,7.4,29,16.7,24.8,100,25.05,62.4,0,0,0,100,0,0
04/02/1967 00:00,38.8,17.6,0,7.4,29,11.1,16,55.2,28.2,35.6,0,0,0,100,0,0
05/02/1967 00:00,37.6,17.9,0,7.3,28.6,13,20,63.4,27.75,41.7,0,0,0,100,0,0
06/02/1967 00:00,41.5,19,0,7.2,28,10.8,13.5,49.2,30.25,31.35,0,0,0,100,0,0
07/02/1967 00:00,35.7,22.7,0,7.1,19.1,10,17.1,36.3,29.2,26.7,0,0,0,100,0,0
08/02/1967 00:00,22.5,14.5,0,7,26.9,12,44,72.7,18.5,58.35,0,0,0,100,0,0
09/02/1967 00:00,22.5,8.7,0,6.9,28.8,10.8,39.6,96.1,15.6,67.85,0,0,0,100,0,0
10/02/1967 00:00,23.5,10,0,7,28.2,12.8,44.2,100,16.75,72.1,0,0,0,100,0,0
11/02/1967 00:00,31.4,9.6,0,7.1,27.5,12.8,27.9,100,20.5,63.95,0,0,0,100,0,0
12/02/1967 00:00,25.5,13.5,0,7.2,20.8,12.4,38,80.2,19.5,59.1,0,0,0,100,0,0
13/02/1967 00:00,21.3,15.6,1.3,7.2,9.2,17.3,68.3,97.7,18.45,83,0,0,0,100,0,0
14/02/1967 00:00,20.6,12.2,0,7.2,16.2,11.9,49.1,83.8,16.4,66.45,0,0,0,100,0,0
15/02/1967 00:00,21.8,11.9,0,7.2,19.8,12.5,47.9,89.8,16.85,68.85,0,0,0,100,0,0
16/02/1967 00:00,21.4,12.9,0,7.2,23.4,13,51,87.4,17.15,69.2,0,0,0,100,0,0
17/02/1967 00:00,21.9,8.9,0,7.2,24.9,12.2,46.4,100,15.4,73.2,0,0,0,100,0,0
18/02/1967 00:00,25.6,8.7,0,7,26.5,12.9,39.3,100,17.15,69.65,0,0,0,100,0,0
19/02/1967 00:00,34.8,10.4,0,6.8,27.6,11.8,21.2,93.6,22.6,57.4,0,0,0,100,0,0
20/02/1967 00:00,33.9,13.3,0,6.6,13.4,12.2,23.1,79.9,23.6,51.5,0,0,0,100,0,0
21/02/1967 00:00,31.8,19.4,0,6.4,6.5,14.7,31.3,65.3,25.6,48.3,0,0,0,100,0,0
22/02/1967 00:00,28.9,18.3,0,6.4,14.4,18.2,45.7,86.6,23.6,66.15,0,0,0,100,0,0
23/02/1967 00:00,25.3,18.1,2.3,6.5,7.9,21.3,66.1,100,21.7,83.05,0,0,0,100,0,0
24/02/1967 00:00,21.9,14.5,14,6.3,9.4,16,60.9,97,18.2,78.95,0,0,0,100,0,0
25/02/1967 00:00,20.9,14.6,7.6,6.2,17,16.2,65.6,97.5,17.75,81.55,0,0,0,100,0,0
26/02/1967 00:00,20.4,9.7,0,6.1,19.2,11.7,48.8,97.3,15.05,73.05,0,0,0,100,0,0
27/02/1967 00:00,21.1,13,0,6,16.2,11.1,44.4,74.2,17.05,59.3,0,0,0,100,0,0
28/02/1967 00:00,22.4,8.6,0,6,25.5,9.9,36.6,88.7,15.5,62.65,0,0,0,100,0,0
01/03/1967 00:00,27.7,13.8,0,6.1,18.2,15.4,41.5,97.7,20.75,69.6,0,0,0,100,0,0
02/03/1967 00:00,24.8,13.9,5.8,6.3,25,15.2,48.6,95.8,19.35,72.2,0,0,0,100,0,0
03/03/1967 00:00,20.8,13.1,0,6.3,17.1,13.3,54.2,88.3,16.95,71.25,0,0,0,100,0,0
04/03/1967 00:00,20,11.7,0,6.3,13.9,11.8,50.5,85.9,15.85,68.2,0,0,0,100,0,0
05/03/1967 00:00,22.8,7.8,0,6.1,21.7,11,39.6,100,15.3,69.8,0,0,0,100,0,0
06/03/1967 00:00,30.3,9.8,0,6,17.9,10.1,23.4,83.4,20.05,53.4,0,0,0,100,0,0
07/03/1967 00:00,22.3,15.2,0.8,5.8,20,17,63.2,98.5,18.75,80.85,0,0,0,100,0,0
08/03/1967 00:00,20.2,11.9,0,5.8,21.3,11.9,50.3,85.5,16.05,67.9,0,0,0,100,0,0
09/03/1967 00:00,19.8,12.8,0,5.7,7.4,14.1,61.1,95.4,16.3,78.25,0,0,0,100,0,0
10/03/1967 00:00,21,12.4,0,5.7,19.6,14.9,59.9,100,16.7,79.95,0,0,0,100,0,0
11/03/1967 00:00,21.4,5.7,0,5.6,24.4,10.1,39.6,100,13.55,69.8,0,0,0,100,0,0
12/03/1967 00:00,30.7,7.8,0,5.7,23.9,11.9,26.9,100,19.25,63.45,0,0,0,100,0,0
13/03/1967 00:00,32.4,12.2,0,5.5,23.6,13.4,27.6,94.4,22.3,61,0,0,0,100,0,0
14/03/1967 00:00,31.7,14.3,0,5.3,23.7,11.8,25.2,72.4,23,48.8,0,0,0,100,0,0
15/03/1967 00:00,31.4,14.3,0,5.2,23.7,11.8,25.7,72.4,22.85,49.05,0,0,0,100,0,0
16/03/1967 00:00,33.2,16.4,0,5.3,23.3,12.7,25,68.1,24.8,46.55,0,0,0,100,0,0
17/03/1967 00:00,29.6,16.9,0,5.3,22.1,13.8,33.3,71.7,23.25,52.5,0,0,0,100,0,0
18/03/1967 00:00,19.7,14,0,5.2,12.4,13.6,59.3,85.1,16.85,72.2,0,0,0,100,0,0
19/03/1967 00:00,19.9,8.6,0,5,21.1,8.7,37.5,77.9,14.25,57.7,0,0,0,100,0,0
20/03/1967 00:00,21.1,3.8,0,4.9,21.6,12.1,48.4,100,12.45,74.2,0,0,0,100,0,0
21/03/1967 00:00,24.1,9.8,0,4.8,19.1,16,53.3,100,16.95,76.65,0,0,0,100,0,0
22/03/1967 00:00,19.2,14.5,0,4.7,13.7,14.1,63.4,85.4,16.85,74.4,0,0,0,100,0,0
23/03/1967 00:00,18,9.7,0,4.8,18.3,9.7,47,80.7,13.85,63.85,0,0,0,100,0,0
24/03/1967 00:00,20.3,8.8,0,4.7,13.8,13.8,58,100,14.55,79,0,0,0,100,0,0
25/03/1967 00:00,20.6,9.5,0,4.8,12.8,14.7,60.6,100,15.05,80.3,0,0,0,100,0,0
26/03/1967 00:00,26.6,9.8,0,4.7,18.1,13.8,39.6,100,18.2,69.8,0,0,0,100,0,0
27/03/1967 00:00,28.9,11.5,0,4.4,18.2,11.7,29.4,86.3,20.2,57.85,0,0,0,100,0,0
28/03/1967 00:00,32.4,14.4,0,4.2,18,11.5,23.6,70.1,23.4,46.85,0,0,0,100,0,0
29/03/1967 00:00,23.3,15.9,0,4.2,6.9,17.3,60.5,95.8,19.6,78.15,0,0,0,100,0,0
30/03/1967 00:00,17.5,15.1,0,4.1,5.1,16.3,81.5,95,16.3,88.25,0,0,0,100,0,0
31/03/1967 00:00,22.2,12,0,4.2,15.7,15.3,57.2,100,17.1,78.6,0,0,0,100,0,0
01/04/1967 00:00,24.4,10.1,0,4.2,19.2,13.6,44.5,100,17.25,72.25,0,0,0,100,0,0
02/04/1967 00:00,30,12.1,0,4.2,19.2,15.8,37.2,100,21.05,68.6,0,0,0,100,0,0
03/04/1967 00:00,32.5,12.7,0,4.1,18.4,14,28.6,95.4,22.6,62,0,0,0,100,0,0
04/04/1967 00:00,24.1,18,0,4,9.3,14.8,49.3,71.7,21.05,60.5,0,0,0,100,0,0
05/04/1967 00:00,18.8,11.7,4.1,4,13.2,12.5,57.6,91,15.25,74.3,0,0,0,100,0,0
06/04/1967 00:00,20.5,10.9,1.3,3.9,11,15.5,64.3,100,15.7,82.15,0,0,0,100,0,0
07/04/1967 00:00,20.2,9.3,0,3.8,8,14.8,62.5,100,14.75,81.25,0,0,0,100,0,0
08/04/1967 00:00,20.3,11.4,0,3.8,15,15.1,63.4,100,15.85,81.7,0,0,0,100,0,0
09/04/1967 00:00,19.9,11.1,0,3.8,15.4,12.6,54.2,95.4,15.5,74.8,0,0,0,100,0,0
10/04/1967 00:00,22.4,5.7,0,3.7,18.9,10.4,38.4,100,14.05,69.2,0,0,0,100,0,0
11/04/1967 00:00,27.6,6.7,0,3.6,18.1,11,29.8,100,17.15,64.9,0,0,0,100,0,0
12/04/1967 00:00,28,13.7,0,3.6,10.4,10.6,28,67.7,20.85,47.85,0,0,0,100,0,0
13/04/1967 00:00,26.5,14.7,0,3.5,5.9,10.6,30.6,63.4,20.6,47,0,0,0,100,0,0
14/04/1967 00:00,21.3,14.1,6.9,3.4,11,17,67.1,100,17.7,83.55,0,0,0,100,0,0
15/04/1967 00:00,22,6,0,3.4,16.6,11.6,43.9,100,14,71.95,0,0,0,100,0,0
16/04/1967 00:00,29.7,8.6,0,3.3,11.6,12,28.8,100,19.15,64.4,0,0,0,100,0,0
17/04/1967 00:00,31.7,10.7,0,3.2,15.3,15.3,32.7,100,21.2,66.35,0,0,0,100,0,0
18/04/1967 00:00,33.8,12.7,0,3.2,14.6,15.1,28.7,100,23.25,64.35,0,0,0,100,0,0
19/04/1967 00:00,26.7,13.6,0,3.1,5.2,11,31.4,70.7,20.15,51.05,0,0,0,100,0,0
20/04/1967 00:00,22.3,10.1,0,3.1,10.4,15.9,59.1,100,16.2,79.55,0,0,0,100,0,0
21/04/1967 00:00,19.9,12.9,0,3.1,4.9,14,60.3,94.2,16.4,77.25,0,0,0,100,0,0
22/04/1967 00:00,19.9,13.1,0,3,10.1,14.3,61.6,94.9,16.5,78.25,0,0,0,100,0,0
23/04/1967 00:00,19.2,4.3,0,3,16.3,9.6,43.2,100,11.75,71.6,0,0,0,100,0,0
24/04/1967 00:00,23,3.4,0,2.9,16.2,10,35.6,100,13.2,67.8,0,0,0,100,0,0
25/04/1967 00:00,19.4,11.4,5.1,2.9,8.2,16.8,74.6,100,15.4,87.3,0,0,0,100,0,0
26/04/1967 00:00,17.8,6.4,0,2.8,15.7,9.1,44.7,94.7,12.1,69.7,0,0,0,100,0,0
27/04/1967 00:00,23.2,3.7,0,2.8,15.6,7.9,27.8,99.3,13.45,63.55,0,0,0,100,0,0
28/04/1967 00:00,28.5,10,0,2.7,13.4,9.7,24.9,79,19.25,51.95,0,0,0,100,0,0
29/04/1967 00:00,20.4,12.1,0,2.7,6.1,17.4,72.6,100,16.25,86.3,0,0,0,100,0,0
30/04/1967 00:00,17.6,6.7,0,2.6,14.3,9.9,49.2,100,12.15,74.6,0,0,0,100,0,0
01/05/1967 00:00,19.1,3.7,0,2.7,15,10.3,46.6,100,11.4,73.3,0,0,0,100,0,0
02/05/1967 00:00,25.5,3.8,0,2.7,14.6,10.4,31.9,100,14.65,65.95,0,0,0,100,0,0
03/05/1967 00:00,28.6,10,0,2.6,10.9,10.5,26.8,85.6,19.3,56.2,0,0,0,100,0,0
04/05/1967 00:00,27.6,13.4,0,2.6,10.5,11.2,30.3,72.9,20.5,51.6,0,0,0,100,0,0
05/05/1967 00:00,21.6,12.9,0,2.6,11.7,16.6,64.4,100,17.25,82.2,0,0,0,100,0,0
06/05/1967 00:00,18.9,10.6,0,2.5,9,16.2,74.2,100,14.75,87.1,0,0,0,100,0,0
07/05/1967 00:00,18.7,10.9,0,2.4,12,13.3,61.7,100,14.8,80.85,0,0,0,100,0,0
08/05/1967 00:00,19.3,7.7,6.1,2.4,9.8,12.1,54.1,100,13.5,77.05,0,0,0,100,0,0
09/05/1967 00:00,26.6,8.8,0,2.4,11.4,11.6,33.3,100,17.7,66.65,0,0,0,100,0,0
10/05/1967 00:00,25.6,9.3,0,2.3,13.3,9.9,30.2,84.6,17.45,57.4,0,0,0,100,0,0
11/05/1967 00:00,23.6,12.2,0,2.3,4.7,8.8,30.2,62,17.9,46.1,0,0,0,100,0,0
12/05/1967 00:00,19.9,11.9,6.9,2.2,11.8,14.8,63.7,100,15.9,81.85,0,0,0,100,0,0
13/05/1967 00:00,17.8,10,1.3,2.3,7.7,14.3,70.2,100,13.9,85.1,0,0,0,100,0,0
14/05/1967 00:00,16.5,4.7,0,2.2,12.6,10.4,55.4,100,10.6,77.7,0,0,0,100,0,0
15/05/1967 00:00,16.1,1.5,0,2.1,11.8,7.9,43.2,100,8.8,71.6,0,0,0,100,0,0
16/05/1967 00:00,20,3.6,0,2.1,11.3,7.6,32.5,96.2,11.8,64.35,0,0,0,100,0,0
17/05/1967 00:00,24.2,5.6,0,2,10,9.8,32.5,100,14.9,66.25,0,0,0,100,0,0
18/05/1967 00:00,18.4,12.5,8.4,1.9,6.5,17,80.4,100,15.45,90.2,0,0,0,100,0,0
19/05/1967 00:00,16.1,10.5,1.3,1.9,9.2,13.5,73.8,100,13.3,86.9,0,0,0,100,0,0
20/05/1967 00:00,16.6,5.4,0,1.9,11.4,11.3,59.9,100,11,79.95,0,0,0,100,0,0
21/05/1967 00:00,16.9,4.1,0,1.9,11.7,10.7,55.6,100,10.5,77.8,0,0,0,100,0,0
22/05/1967 00:00,16.6,3.2,3.3,1.9,10.6,11.4,60.4,100,9.9,80.2,0,0,0,100,0,0
23/05/1967 00:00,14.4,4.4,0,1.9,9.6,9.4,57.3,100,9.4,78.65,0,0,0,100,0,0
24/05/1967 00:00,13.9,1.2,0,1.9,8.6,8.1,51,100,7.55,75.5,0,0,0,100,0,0
25/05/1967 00:00,15.9,1.9,0,1.8,10,7.9,43.8,100,8.9,71.9,0,0,0,100,0,0
26/05/1967 00:00,16,-0.3,0,1.8,11.9,7.6,41.8,100,7.85,70.9,0,0,0,100,0,0
27/05/1967 00:00,16.1,2.3,0,1.8,9.8,9.7,53,100,9.2,76.5,0,0,0,100,0,0
28/05/1967 00:00,15.7,1.7,0,1.9,6.1,9.7,54.4,100,8.7,77.2,0,0,0,100,0,0
29/05/1967 00:00,17.1,7.1,0,1.9,4.7,7.9,40.5,78.4,12.1,59.45,0,0,0,100,0,0
30/05/1967 00:00,17.1,9.3,6.9,1.9,10.5,11.4,58.5,97.4,13.2,77.95,0,0,0,100,0,0
31/05/1967 00:00,17.1,5,0,1.8,10.5,11.6,59.5,100,11.05,79.75,0,0,0,100,0,0
01/06/1967 00:00,14.9,9.2,3.6,1.7,6.2,11.2,66.1,96.3,12.05,81.2,0,0,0,100,0,0
02/06/1967 00:00,15.1,5,0,1.6,11.3,8.8,51.3,100,10.05,75.65,0,0,0,100,0,0
03/06/1967 00:00,15.2,2.1,0,1.6,11.2,8.9,51.6,100,8.65,75.8,0,0,0,100,0,0
04/06/1967 00:00,16.4,1,0,1.6,10.5,8.2,44,100,8.7,72,0,0,0,100,0,0
05/06/1967 00:00,17.9,1.8,0,1.7,11.4,8.1,39.5,100,9.85,69.75,0,0,0,100,0,0
06/06/1967 00:00,19.5,3.2,0,1.7,10.7,8.9,39.3,100,11.35,69.65,0,0,0,100,0,0
07/06/1967 00:00,20.7,6,0,1.6,11.2,10.1,41.4,100,13.35,70.7,0,0,0,100,0,0
08/06/1967 00:00,21,6.5,0,1.6,10.9,10.9,43.8,100,13.75,71.9,0,0,0,100,0,0
09/06/1967 00:00,18.5,10,0,1.6,5,12.4,58.3,100,14.25,79.15,0,0,0,100,0,0
10/06/1967 00:00,20.4,11.8,0,1.6,9.4,15.5,64.7,100,16.1,82.35,0,0,0,100,0,0
11/06/1967 00:00,19.8,5.5,0,1.5,8.9,11.9,51.6,100,12.65,75.8,0,0,0,100,0,0
12/06/1967 00:00,19,6.1,1,1.5,6.7,11.1,50.5,100,12.55,75.25,0,0,0,100,0,0
13/06/1967 00:00,17.6,8.2,0,1.5,4.5,12.3,61.2,100,12.9,80.6,0,0,0,100,0,0
14/06/1967 00:00,18.1,10.2,0,1.5,5.5,13.5,65,100,14.15,82.5,0,0,0,100,0,0
15/06/1967 00:00,18.3,7.2,1,1.4,9.9,12.9,61.4,100,12.75,80.7,0,0,0,100,0,0
16/06/1967 00:00,18.1,7.4,0,1.4,7.3,13,62.6,100,12.75,81.3,0,0,0,100,0,0
17/06/1967 00:00,16.3,6.3,0,1.4,6.3,12.8,69.1,100,11.3,84.55,0,0,0,100,0,0
18/06/1967 00:00,16.6,5.5,0,1.5,6.2,11.1,58.8,100,11.05,79.4,0,0,0,100,0,0
19/06/1967 00:00,17.9,5.9,0,1.5,9.2,11.4,55.6,100,11.9,77.8,0,0,0,100,0,0
20/06/1967 00:00,17.6,4.2,4.3,1.5,10.2,10.7,53.2,100,10.9,76.6,0,0,0,100,0,0
21/06/1967 00:00,16.6,2.2,0,1.5,7.4,9.6,50.8,100,9.4,75.4,0,0,0,100,0,0
22/06/1967 00:00,17.6,2.3,0,1.6,10.6,9.1,45.2,100,9.95,72.6,0,0,0,100,0,0
23/06/1967 00:00,15.9,6.9,0,1.7,6,12.7,70.3,100,11.4,85.15,0,0,0,100,0,0
24/06/1967 00:00,14.3,5.7,0,1.7,7.2,9.5,58.3,100,10,79.15,0,0,0,100,0,0
25/06/1967 00:00,15.2,7.6,0,1.7,7.5,11.6,67.2,100,11.4,83.6,0,0,0,100,0,0
26/06/1967 00:00,16.2,2.7,1.5,1.7,9.2,8.6,46.7,100,9.45,73.35,0,0,0,100,0,0
27/06/1967 00:00,17.9,4.2,0,1.7,10,8,39,97,11.05,68,0,0,0,100,0,0
28/06/1967 00:00,17.1,3.7,0,1.6,11.2,7.9,40.5,99.3,10.4,69.9,0,0,0,100,0,0
29/06/1967 00:00,17.1,1.4,0,1.6,8.1,8.3,42.6,100,9.25,71.3,0,0,0,100,0,0
30/06/1967 00:00,15.8,5.5,0,1.6,3.6,12.3,68.6,100,10.65,84.3,0,0,0,100,0,0
01/07/1967 00:00,15.4,6.9,9.4,1.6,5.2,12.1,69.2,100,11.15,84.6,0,0,0,100,0,0
02/07/1967 00:00,14.7,7.5,1.3,1.6,5.9,10.9,65.2,100,11.1,82.6,0,0,0,100,0,0
03/07/1967 00:00,14.7,4.6,0,1.6,4.7,11,65.8,100,9.65,82.9,0,0,0,100,0,0
04/07/1967 00:00,15.1,6.6,0,1.6,8.6,9.5,55.4,97.5,10.85,76.45,0,0,0,100,0,0
05/07/1967 00:00,16.2,6,0,1.6,7.1,9.8,53.2,100,11.1,76.6,0,0,0,100,0,0
06/07/1967 00:00,15.9,5.5,0,1.5,8.2,11,60.9,100,10.7,80.45,0,0,0,100,0,0
07/07/1967 00:00,17.8,4.5,0,1.5,11.1,8.8,43.2,100,11.15,71.6,0,0,0,100,0,0
08/07/1967 00:00,17.6,5.5,0,1.5,8.5,7.5,37.3,83.1,11.55,60.2,0,0,0,100,0,0
09/07/1967 00:00,14.8,7.1,0,1.5,6.9,7.4,44,73.4,10.95,58.7,0,0,0,100,0,0
10/07/1967 00:00,14.5,2.8,0,1.5,9.7,9.7,58.8,100,8.65,79.4,0,0,0,100,0,0
11/07/1967 00:00,15,6.7,0,1.6,8.4,10.1,59.3,100,10.85,79.65,0,0,0,100,0,0
12/07/1967 00:00,14.6,7.9,3.6,1.6,8.6,9.2,55.4,86.4,11.25,70.9,0,0,0,100,0,0
13/07/1967 00:00,15.1,8.4,2,1.6,9.6,11.1,64.7,100,11.75,82.35,0,0,0,100,0,0
14/07/1967 00:00,15.9,9.4,1,1.7,7.3,11.4,63.1,96.7,12.65,79.9,0,0,0,100,0,0
15/07/1967 00:00,15.8,7.5,0,1.7,5.7,9.8,54.6,94.6,11.65,74.6,0,0,0,100,0,0
16/07/1967 00:00,15.7,8.9,0,1.7,6.4,7.7,43.2,67.6,12.3,55.4,0,0,0,100,0,0
17/07/1967 00:00,14.9,7.5,7.9,1.7,7.4,12.1,71.5,100,11.2,85.75,0,0,0,100,0,0
18/07/1967 00:00,14.9,6.8,2.8,1.8,6.4,10.6,62.6,100,10.85,81.3,0,0,0,100,0,0
